[ 0.00234189  0.99765811]
[ 0.60614005  0.39385995]
[ 0.60614448  0.39385552]
[ 0.6061446  0.3938554]
[ 0.60615454  0.39384546]
[ 0.60615597  0.39384403]
[ 0.60615922  0.39384078]
[ 0.6061683  0.3938317]
[ 0.60616865  0.39383135]
[ 0.6061687  0.3938313]
[ 0.6061734  0.3938266]
[ 0.60617975  0.39382025]
[ 0.6061941  0.3938059]
[ 0.60619878  0.39380122]
[ 0.60620568  0.39379432]
[ 0.60621492  0.39378508]
[ 0.606217  0.393783]
[ 0.60621817  0.39378183]
[ 0.60621905  0.39378095]
[ 0.6062287  0.3937713]
[ 0.60622888  0.39377112]
[ 0.60623028  0.39376972]
[ 0.60623414  0.39376586]
[ 0.60623906  0.39376094]
[ 0.60623957  0.39376043]
[ 0.6062422  0.3937578]
[ 0.6062509  0.3937491]
[ 0.60625743  0.39374257]
[ 0.60625756  0.39374244]
[ 0.60625759  0.39374241]
[ 0.60625811  0.39374189]
[ 0.60626633  0.39373367]
[ 0.60626949  0.39373051]
[ 0.60627026  0.39372974]
[ 0.60627211  0.39372789]
[ 0.60627848  0.39372152]
[ 0.60627863  0.39372137]
[ 0.60628013  0.39371987]
[ 0.60630009  0.39369991]
[ 0.60631409  0.39368591]
[ 0.60631639  0.39368361]
[ 0.60632104  0.39367896]
[ 0.6063228  0.3936772]
[ 0.60632706  0.39367294]
[ 0.60633308  0.39366692]
[ 0.60634555  0.39365445]
[ 0.60634714  0.39365286]
[ 0.60636515  0.39363485]
[ 0.60636728  0.39363272]
[ 0.60636911  0.39363089]
[ 0.60638298  0.39361702]
[ 0.60639059  0.39360941]
[ 0.60639086  0.39360914]
[ 0.6063963  0.3936037]
[ 0.6063972  0.3936028]
[ 0.60640723  0.39359277]
[ 0.60641148  0.39358852]
[ 0.60641852  0.39358148]
[ 0.6064313  0.3935687]
[ 0.6064467  0.3935533]
[ 0.60644736  0.39355264]
[ 0.60646878  0.39353122]
[ 0.60647417  0.39352583]
[ 0.60647612  0.39352388]
[ 0.60647659  0.39352341]
[ 0.60647864  0.39352136]
[ 0.60649661  0.39350339]
[ 0.60649805  0.39350195]
[ 0.60650471  0.39349529]
[ 0.60651035  0.39348965]
[ 0.6065121  0.3934879]
[ 0.60652307  0.39347693]
[ 0.60653266  0.39346734]
[ 0.6065329  0.3934671]
[ 0.60653565  0.39346435]
[ 0.60653759  0.39346241]
[ 0.60655234  0.39344766]
[ 0.6065551  0.3934449]
[ 0.60655766  0.39344234]
[ 0.60656174  0.39343826]
[ 0.6065625  0.3934375]
[ 0.60656274  0.39343726]
[ 0.60656335  0.39343665]
[ 0.60656345  0.39343655]
[ 0.60656463  0.39343537]
[ 0.60656876  0.39343124]
[ 0.6065694  0.3934306]
[ 0.60657381  0.39342619]
[ 0.60657813  0.39342187]
[ 0.60657884  0.39342116]
[ 0.60658027  0.39341973]
[ 0.60658139  0.39341861]
[ 0.60658327  0.39341673]
[ 0.60658705  0.39341295]
[ 0.60658846  0.39341154]
[ 0.60660272  0.39339728]
[ 0.60661761  0.39338239]
[ 0.60661888  0.39338112]
[ 0.6066434  0.3933566]
[ 0.60664423  0.39335577]
[ 0.60666369  0.39333631]
[ 0.60666822  0.39333178]
[ 0.60666999  0.39333001]
[ 0.60669339  0.39330661]
[ 0.60669553  0.39330447]
[ 0.60670308  0.39329692]
[ 0.60670626  0.39329374]
[ 0.60670966  0.39329034]
[ 0.6067164  0.3932836]
[ 0.60672644  0.39327356]
[ 0.60672742  0.39327258]
[ 0.6067325  0.3932675]
[ 0.60673556  0.39326444]
[ 0.60673987  0.39326013]
[ 0.60675072  0.39324928]
[ 0.60676179  0.39323821]
[ 0.60676199  0.39323801]
[ 0.60676217  0.39323783]
[ 0.60676494  0.39323506]
[ 0.60676813  0.39323187]
[ 0.60678079  0.39321921]
[ 0.60679185  0.39320815]
[ 0.6067935  0.3932065]
[ 0.60679588  0.39320412]
[ 0.60680319  0.39319681]
[ 0.60680984  0.39319016]
[ 0.60681299  0.39318701]
[ 0.60681761  0.39318239]
[ 0.60682384  0.39317616]
[ 0.60683419  0.39316581]
[ 0.60683433  0.39316567]
[ 0.60683609  0.39316391]
[ 0.6068383  0.3931617]
[ 0.60684613  0.39315387]
[ 0.60684888  0.39315112]
[ 0.60685163  0.39314837]
[ 0.60685481  0.39314519]
[ 0.60687515  0.39312485]
[ 0.60688042  0.39311958]
[ 0.60688351  0.39311649]
[ 0.60689613  0.39310387]
[ 0.60689821  0.39310179]
[ 0.60689864  0.39310136]
[ 0.60689873  0.39310127]
[ 0.60692018  0.39307982]
[ 0.60692132  0.39307868]
[ 0.60692582  0.39307418]
[ 0.60692984  0.39307016]
[ 0.60694212  0.39305788]
[ 0.60695086  0.39304914]
[ 0.60695371  0.39304629]
[ 0.60697066  0.39302934]
[ 0.6069782  0.3930218]
[ 0.60698896  0.39301104]
[ 0.60700098  0.39299902]
[ 0.60700698  0.39299302]
[ 0.60701063  0.39298937]
[ 0.60701472  0.39298528]
[ 0.60702047  0.39297953]
[ 0.60702764  0.39297236]
[ 0.60702981  0.39297019]
[ 0.60703434  0.39296566]
[ 0.60704533  0.39295467]
[ 0.60705301  0.39294699]
[ 0.60705526  0.39294474]
[ 0.60705919  0.39294081]
[ 0.60706237  0.39293763]
[ 0.6070638  0.3929362]
[ 0.60706908  0.39293092]
[ 0.60708493  0.39291507]
[ 0.60708554  0.39291446]
[ 0.60709577  0.39290423]
[ 0.60710874  0.39289126]
[ 0.60711335  0.39288665]
[ 0.60711988  0.39288012]
[ 0.60712525  0.39287475]
[ 0.60712738  0.39287262]
[ 0.60712947  0.39287053]
[ 0.60713671  0.39286329]
[ 0.60713759  0.39286241]
[ 0.60714855  0.39285145]
[ 0.60715266  0.39284734]
[ 0.60717265  0.39282735]
[ 0.60717594  0.39282406]
[ 0.60717995  0.39282005]
[ 0.60718548  0.39281452]
[ 0.60718903  0.39281097]
[ 0.60719139  0.39280861]
[ 0.60719754  0.39280246]
[ 0.60721986  0.39278014]
[ 0.60722364  0.39277636]
[ 0.60722697  0.39277303]
[ 0.6072293  0.3927707]
[ 0.6072295  0.3927705]
[ 0.60723571  0.39276429]
[ 0.60724377  0.39275623]
[ 0.60725246  0.39274754]
[ 0.6072613  0.3927387]
[ 0.60726392  0.39273608]
[ 0.6072655  0.3927345]
[ 0.60726734  0.39273266]
[ 0.60727422  0.39272578]
[ 0.60727777  0.39272223]
[ 0.60728556  0.39271444]
[ 0.60729063  0.39270937]
[ 0.6072937  0.3927063]
[ 0.60730172  0.39269828]
[ 0.60730364  0.39269636]
[ 0.60730415  0.39269585]
[ 0.60731031  0.39268969]
[ 0.60732053  0.39267947]
[ 0.60732184  0.39267816]
[ 0.60732633  0.39267367]
[ 0.60732748  0.39267252]
[ 0.60733284  0.39266716]
[ 0.60733484  0.39266516]
[ 0.60734392  0.39265608]
[ 0.60734582  0.39265418]
[ 0.60734921  0.39265079]
[ 0.60734981  0.39265019]
[ 0.6073607  0.3926393]
[ 0.60736227  0.39263773]
[ 0.60736416  0.39263584]
[ 0.60736941  0.39263059]
[ 0.6073732  0.3926268]
[ 0.60737356  0.39262644]
[ 0.60737664  0.39262336]
[ 0.60738299  0.39261701]
[ 0.6073877  0.3926123]
[ 0.6073989  0.3926011]
[ 0.60740222  0.39259778]
[ 0.60740235  0.39259765]
[ 0.60740493  0.39259507]
[ 0.60743578  0.39256422]
[ 0.60743789  0.39256211]
[ 0.60744512  0.39255488]
[ 0.60745246  0.39254754]
[ 0.60745247  0.39254753]
[ 0.60746448  0.39253552]
[ 0.60746474  0.39253526]
[ 0.60747019  0.39252981]
[ 0.60747069  0.39252931]
[ 0.60747783  0.39252217]
[ 0.60748583  0.39251417]
[ 0.60749092  0.39250908]
[ 0.60750026  0.39249974]
[ 0.60750481  0.39249519]
[ 0.60750643  0.39249357]
[ 0.60750831  0.39249169]
[ 0.60751564  0.39248436]
[ 0.60751755  0.39248245]
[ 0.60752524  0.39247476]
[ 0.60753005  0.39246995]
[ 0.60753753  0.39246247]
[ 0.60753792  0.39246208]
[ 0.60753949  0.39246051]
[ 0.60754812  0.39245188]
[ 0.60755913  0.39244087]
[ 0.60756157  0.39243843]
[ 0.60756292  0.39243708]
[ 0.60756367  0.39243633]
[ 0.60756622  0.39243378]
[ 0.60757094  0.39242906]
[ 0.60758852  0.39241148]
[ 0.60760232  0.39239768]
[ 0.607611  0.392389]
[ 0.60761341  0.39238659]
[ 0.60761412  0.39238588]
[ 0.60761782  0.39238218]
[ 0.60762833  0.39237167]
[ 0.60762933  0.39237067]
[ 0.60763029  0.39236971]
[ 0.60763359  0.39236641]
[ 0.60763366  0.39236634]
[ 0.60765699  0.39234301]
[ 0.60766006  0.39233994]
[ 0.60768369  0.39231631]
[ 0.6076849  0.3923151]
[ 0.60768915  0.39231085]
[ 0.60770797  0.39229203]
[ 0.60770981  0.39229019]
[ 0.60771221  0.39228779]
[ 0.60772032  0.39227968]
[ 0.60772072  0.39227928]
[ 0.60773344  0.39226656]
[ 0.60773957  0.39226043]
[ 0.60774115  0.39225885]
[ 0.6077444  0.3922556]
[ 0.60774444  0.39225556]
[ 0.60774838  0.39225162]
[ 0.60775722  0.39224278]
[ 0.6077628  0.3922372]
[ 0.60776468  0.39223532]
[ 0.60777364  0.39222636]
[ 0.60777636  0.39222364]
[ 0.60778349  0.39221651]
[ 0.60778946  0.39221054]
[ 0.60779706  0.39220294]
[ 0.60781811  0.39218189]
[ 0.60782478  0.39217522]
[ 0.60782493  0.39217507]
[ 0.60782664  0.39217336]
[ 0.60784425  0.39215575]
[ 0.60785379  0.39214621]
[ 0.60786237  0.39213763]
[ 0.60788232  0.39211768]
[ 0.60788904  0.39211096]
[ 0.60789204  0.39210796]
[ 0.60789306  0.39210694]
[ 0.60789687  0.39210313]
[ 0.6079002  0.3920998]
[ 0.60790122  0.39209878]
[ 0.60790357  0.39209643]
[ 0.60790572  0.39209428]
[ 0.60792144  0.39207856]
[ 0.60792194  0.39207806]
[ 0.60792322  0.39207678]
[ 0.60793002  0.39206998]
[ 0.60793643  0.39206357]
[ 0.60793986  0.39206014]
[ 0.60794292  0.39205708]
[ 0.60794635  0.39205365]
[ 0.60794725  0.39205275]
[ 0.60795003  0.39204997]
[ 0.6079601  0.3920399]
[ 0.60796556  0.39203444]
[ 0.60797039  0.39202961]
[ 0.60797304  0.39202696]
[ 0.60797309  0.39202691]
[ 0.60797779  0.39202221]
[ 0.60798054  0.39201946]
[ 0.60798969  0.39201031]
[ 0.60799603  0.39200397]
[ 0.6079961  0.3920039]
[ 0.60800211  0.39199789]
[ 0.60800777  0.39199223]
[ 0.60800804  0.39199196]
[ 0.60802142  0.39197858]
[ 0.60803566  0.39196434]
[ 0.60803723  0.39196277]
[ 0.60805515  0.39194485]
[ 0.60807302  0.39192698]
[ 0.60808844  0.39191156]
[ 0.60809031  0.39190969]
[ 0.6080918  0.3919082]
[ 0.60810219  0.39189781]
[ 0.60810338  0.39189662]
[ 0.60810943  0.39189057]
[ 0.60811774  0.39188226]
[ 0.60812867  0.39187133]
[ 0.60813403  0.39186597]
[ 0.60813521  0.39186479]
[ 0.60814386  0.39185614]
[ 0.60814587  0.39185413]
[ 0.6081539  0.3918461]
[ 0.60815626  0.39184374]
[ 0.60815743  0.39184257]
[ 0.60816172  0.39183828]
[ 0.6081622  0.3918378]
[ 0.6081706  0.3918294]
[ 0.60818095  0.39181905]
[ 0.6082006  0.3917994]
[ 0.60820311  0.39179689]
[ 0.60821612  0.39178388]
[ 0.60822971  0.39177029]
[ 0.60823231  0.39176769]
[ 0.60824686  0.39175314]
[ 0.60825158  0.39174842]
[ 0.60825766  0.39174234]
[ 0.60826014  0.39173986]
[ 0.60826409  0.39173591]
[ 0.60827705  0.39172295]
[ 0.60831389  0.39168611]
[ 0.60831834  0.39168166]
[ 0.60831982  0.39168018]
[ 0.60832796  0.39167204]
[ 0.60832953  0.39167047]
[ 0.60833623  0.39166377]
[ 0.60833694  0.39166306]
[ 0.60835298  0.39164702]
[ 0.60836063  0.39163937]
[ 0.60836721  0.39163279]
[ 0.6083762  0.3916238]
[ 0.60838318  0.39161682]
[ 0.60838412  0.39161588]
[ 0.60838631  0.39161369]
[ 0.60838685  0.39161315]
[ 0.60838871  0.39161129]
[ 0.60838984  0.39161016]
[ 0.6083941  0.3916059]
[ 0.60839701  0.39160299]
[ 0.60840992  0.39159008]
[ 0.60841211  0.39158789]
[ 0.60841513  0.39158487]
[ 0.60841524  0.39158476]
[ 0.60841624  0.39158376]
[ 0.60841682  0.39158318]
[ 0.60841887  0.39158113]
[ 0.60841908  0.39158092]
[ 0.60842397  0.39157603]
[ 0.60842406  0.39157594]
[ 0.60844249  0.39155751]
[ 0.60844672  0.39155328]
[ 0.60845312  0.39154688]
[ 0.60845424  0.39154576]
[ 0.60845462  0.39154538]
[ 0.60845599  0.39154401]
[ 0.60845605  0.39154395]
[ 0.60846815  0.39153185]
[ 0.60846951  0.39153049]
[ 0.60847304  0.39152696]
[ 0.60848683  0.39151317]
[ 0.60849679  0.39150321]
[ 0.60849761  0.39150239]
[ 0.60850317  0.39149683]
[ 0.60850485  0.39149515]
[ 0.60851535  0.39148465]
[ 0.60852394  0.39147606]
[ 0.60852497  0.39147503]
[ 0.60853004  0.39146996]
[ 0.60853329  0.39146671]
[ 0.6085359  0.3914641]
[ 0.60854437  0.39145563]
[ 0.60856638  0.39143362]
[ 0.60856718  0.39143282]
[ 0.60858488  0.39141512]
[ 0.608588  0.391412]
[ 0.60858988  0.39141012]
[ 0.60859932  0.39140068]
[ 0.60860029  0.39139971]
[ 0.60860088  0.39139912]
[ 0.60861043  0.39138957]
[ 0.60861618  0.39138382]
[ 0.60863071  0.39136929]
[ 0.60863221  0.39136779]
[ 0.60864168  0.39135832]
[ 0.60864485  0.39135515]
[ 0.60864543  0.39135457]
[ 0.60865424  0.39134576]
[ 0.60865613  0.39134387]
[ 0.60866305  0.39133695]
[ 0.60866715  0.39133285]
[ 0.60867427  0.39132573]
[ 0.60868093  0.39131907]
[ 0.6086988  0.3913012]
[ 0.60871335  0.39128665]
[ 0.60873219  0.39126781]
[ 0.6087335  0.3912665]
[ 0.60874307  0.39125693]
[ 0.60874447  0.39125553]
[ 0.60875545  0.39124455]
[ 0.60875642  0.39124358]
[ 0.60876289  0.39123711]
[ 0.60876984  0.39123016]
[ 0.60877118  0.39122882]
[ 0.60879463  0.39120537]
[ 0.60879768  0.39120232]
[ 0.60879824  0.39120176]
[ 0.60880654  0.39119346]
[ 0.60880755  0.39119245]
[ 0.60880991  0.39119009]
[ 0.60881392  0.39118608]
[ 0.60881523  0.39118477]
[ 0.60881716  0.39118284]
[ 0.60882185  0.39117815]
[ 0.6088297  0.3911703]
[ 0.60883413  0.39116587]
[ 0.60883465  0.39116535]
[ 0.60883583  0.39116417]
[ 0.60883635  0.39116365]
[ 0.60883945  0.39116055]
[ 0.60884063  0.39115937]
[ 0.60884778  0.39115222]
[ 0.60885876  0.39114124]
[ 0.60885955  0.39114045]
[ 0.60887606  0.39112394]
[ 0.60887723  0.39112277]
[ 0.60887729  0.39112271]
[ 0.60887838  0.39112162]
[ 0.60887862  0.39112138]
[ 0.608879  0.391121]
[ 0.60887942  0.39112058]
[ 0.60888114  0.39111886]
[ 0.60889061  0.39110939]
[ 0.60889133  0.39110867]
[ 0.60889446  0.39110554]
[ 0.60889602  0.39110398]
[ 0.60889669  0.39110331]
[ 0.60889694  0.39110306]
[ 0.60889918  0.39110082]
[ 0.60890571  0.39109429]
[ 0.60890968  0.39109032]
[ 0.60891006  0.39108994]
[ 0.60891636  0.39108364]
[ 0.60891766  0.39108234]
[ 0.60891956  0.39108044]
[ 0.60892252  0.39107748]
[ 0.60892265  0.39107735]
[ 0.60892422  0.39107578]
[ 0.60892463  0.39107537]
[ 0.60893573  0.39106427]
[ 0.60893626  0.39106374]
[ 0.60894482  0.39105518]
[ 0.60894757  0.39105243]
[ 0.60894912  0.39105088]
[ 0.60895251  0.39104749]
[ 0.60896092  0.39103908]
[ 0.60897794  0.39102206]
[ 0.60898759  0.39101241]
[ 0.60898759  0.39101241]
[ 0.60898834  0.39101166]
[ 0.60899238  0.39100762]
[ 0.60899924  0.39100076]
[ 0.60900194  0.39099806]
[ 0.60900282  0.39099718]
[ 0.60900865  0.39099135]
[ 0.60901868  0.39098132]
[ 0.60902106  0.39097894]
[ 0.60902138  0.39097862]
[ 0.60903813  0.39096187]
[ 0.60903992  0.39096008]
[ 0.60904336  0.39095664]
[ 0.60905032  0.39094968]
[ 0.60905065  0.39094935]
[ 0.60906748  0.39093252]
[ 0.60907216  0.39092784]
[ 0.60907539  0.39092461]
[ 0.60907616  0.39092384]
[ 0.60908066  0.39091934]
[ 0.60908921  0.39091079]
[ 0.60909191  0.39090809]
[ 0.60910081  0.39089919]
[ 0.60912017  0.39087983]
[ 0.60912477  0.39087523]
[ 0.60913192  0.39086808]
[ 0.60913252  0.39086748]
[ 0.60914393  0.39085607]
[ 0.60917288  0.39082712]
[ 0.60917561  0.39082439]
[ 0.6091855  0.3908145]
[ 0.6091869  0.3908131]
[ 0.60918783  0.39081217]
[ 0.60919504  0.39080496]
[ 0.60920389  0.39079611]
[ 0.60920504  0.39079496]
[ 0.60920753  0.39079247]
[ 0.60921439  0.39078561]
[ 0.609216  0.390784]
[ 0.60922193  0.39077807]
[ 0.60923229  0.39076771]
[ 0.60923323  0.39076677]
[ 0.60923552  0.39076448]
[ 0.60924367  0.39075633]
[ 0.60925002  0.39074998]
[ 0.60925735  0.39074265]
[ 0.60926228  0.39073772]
[ 0.60926244  0.39073756]
[ 0.60926491  0.39073509]
[ 0.60926945  0.39073055]
[ 0.6092818  0.3907182]
[ 0.60928555  0.39071445]
[ 0.60928808  0.39071192]
[ 0.60929428  0.39070572]
[ 0.60929606  0.39070394]
[ 0.60929916  0.39070084]
[ 0.60932985  0.39067015]
[ 0.60933411  0.39066589]
[ 0.60935571  0.39064429]
[ 0.60935761  0.39064239]
[ 0.60936781  0.39063219]
[ 0.60936817  0.39063183]
[ 0.60937181  0.39062819]
[ 0.60937577  0.39062423]
[ 0.60937745  0.39062255]
[ 0.60937872  0.39062128]
[ 0.60938659  0.39061341]
[ 0.6093929  0.3906071]
[ 0.6094005  0.3905995]
[ 0.60940148  0.39059852]
[ 0.60940867  0.39059133]
[ 0.60941125  0.39058875]
[ 0.60941251  0.39058749]
[ 0.60942418  0.39057582]
[ 0.6094278  0.3905722]
[ 0.60944074  0.39055926]
[ 0.60944153  0.39055847]
[ 0.60944414  0.39055586]
[ 0.60944626  0.39055374]
[ 0.60945458  0.39054542]
[ 0.6094687  0.3905313]
[ 0.60947072  0.39052928]
[ 0.60948149  0.39051851]
[ 0.60948436  0.39051564]
[ 0.60951076  0.39048924]
[ 0.60951369  0.39048631]
[ 0.60952438  0.39047562]
[ 0.60952965  0.39047035]
[ 0.60953111  0.39046889]
[ 0.60953293  0.39046707]
[ 0.60953864  0.39046136]
[ 0.60954078  0.39045922]
[ 0.60954674  0.39045326]
[ 0.60955302  0.39044698]
[ 0.60956457  0.39043543]
[ 0.60957512  0.39042488]
[ 0.60957719  0.39042281]
[ 0.60958018  0.39041982]
[ 0.60958143  0.39041857]
[ 0.60958312  0.39041688]
[ 0.60958544  0.39041456]
[ 0.60959193  0.39040807]
[ 0.60959722  0.39040278]
[ 0.60961337  0.39038663]
[ 0.60962115  0.39037885]
[ 0.60962124  0.39037876]
[ 0.60962554  0.39037446]
[ 0.60962968  0.39037032]
[ 0.60963253  0.39036747]
[ 0.60965188  0.39034812]
[ 0.60965335  0.39034665]
[ 0.60966175  0.39033825]
[ 0.60966668  0.39033332]
[ 0.60967519  0.39032481]
[ 0.60967956  0.39032044]
[ 0.60968487  0.39031513]
[ 0.60968908  0.39031092]
[ 0.60969809  0.39030191]
[ 0.60970806  0.39029194]
[ 0.60971283  0.39028717]
[ 0.60971593  0.39028407]
[ 0.60972356  0.39027644]
[ 0.60972592  0.39027408]
[ 0.60972815  0.39027185]
[ 0.6097298  0.3902702]
[ 0.60973236  0.39026764]
[ 0.60973435  0.39026565]
[ 0.60974536  0.39025464]
[ 0.60974665  0.39025335]
[ 0.60974869  0.39025131]
[ 0.60975125  0.39024875]
[ 0.6097513  0.3902487]
[ 0.60975164  0.39024836]
[ 0.60975728  0.39024272]
[ 0.60976481  0.39023519]
[ 0.60976674  0.39023326]
[ 0.60976707  0.39023293]
[ 0.60977347  0.39022653]
[ 0.60978885  0.39021115]
[ 0.60979947  0.39020053]
[ 0.60980203  0.39019797]
[ 0.60980982  0.39019018]
[ 0.60983253  0.39016747]
[ 0.60983294  0.39016706]
[ 0.60983828  0.39016172]
[ 0.60984689  0.39015311]
[ 0.60985731  0.39014269]
[ 0.60985814  0.39014186]
[ 0.6098592  0.3901408]
[ 0.6098699  0.3901301]
[ 0.60987466  0.39012534]
[ 0.60988281  0.39011719]
[ 0.60988389  0.39011611]
[ 0.6098848  0.3901152]
[ 0.60988629  0.39011371]
[ 0.60989719  0.39010281]
[ 0.60990026  0.39009974]
[ 0.60991847  0.39008153]
[ 0.60993105  0.39006895]
[ 0.60994145  0.39005855]
[ 0.60994325  0.39005675]
[ 0.60995361  0.39004639]
[ 0.60995668  0.39004332]
[ 0.6099639  0.3900361]
[ 0.60996431  0.39003569]
[ 0.60997358  0.39002642]
[ 0.60998019  0.39001981]
[ 0.60998318  0.39001682]
[ 0.60998422  0.39001578]
[ 0.60999437  0.39000563]
[ 0.60999472  0.39000528]
[ 0.61000175  0.38999825]
[ 0.61000195  0.38999805]
[ 0.61000474  0.38999526]
[ 0.61001781  0.38998219]
[ 0.61002791  0.38997209]
[ 0.6100368  0.3899632]
[ 0.6100385  0.3899615]
[ 0.61004187  0.38995813]
[ 0.61004805  0.38995195]
[ 0.61005075  0.38994925]
[ 0.61005771  0.38994229]
[ 0.6100579  0.3899421]
[ 0.61006354  0.38993646]
[ 0.61007168  0.38992832]
[ 0.61008092  0.38991908]
[ 0.6100905  0.3899095]
[ 0.61009203  0.38990797]
[ 0.61009246  0.38990754]
[ 0.61009486  0.38990514]
[ 0.61009726  0.38990274]
[ 0.61010458  0.38989542]
[ 0.61011009  0.38988991]
[ 0.610132  0.389868]
[ 0.61013713  0.38986287]
[ 0.61014309  0.38985691]
[ 0.61015877  0.38984123]
[ 0.61016079  0.38983921]
[ 0.61017429  0.38982571]
[ 0.61017779  0.38982221]
[ 0.61018091  0.38981909]
[ 0.61018134  0.38981866]
[ 0.6101844  0.3898156]
[ 0.61018983  0.38981017]
[ 0.61021034  0.38978966]
[ 0.61021723  0.38978277]
[ 0.6102223  0.3897777]
[ 0.6102506  0.3897494]
[ 0.61025285  0.38974715]
[ 0.61025581  0.38974419]
[ 0.61026579  0.38973421]
[ 0.61027252  0.38972748]
[ 0.61027516  0.38972484]
[ 0.61027576  0.38972424]
[ 0.61027868  0.38972132]
[ 0.61028025  0.38971975]
[ 0.61028875  0.38971125]
[ 0.61028985  0.38971015]
[ 0.61029015  0.38970985]
[ 0.61030959  0.38969041]
[ 0.61031261  0.38968739]
[ 0.61031294  0.38968706]
[ 0.61031309  0.38968691]
[ 0.61031682  0.38968318]
[ 0.61031954  0.38968046]
[ 0.61032417  0.38967583]
[ 0.61033208  0.38966792]
[ 0.61034311  0.38965689]
[ 0.61034597  0.38965403]
[ 0.6103661  0.3896339]
[ 0.61037229  0.38962771]
[ 0.6103883  0.3896117]
[ 0.61039829  0.38960171]
[ 0.61041327  0.38958673]
[ 0.61041601  0.38958399]
[ 0.61043564  0.38956436]
[ 0.61043845  0.38956155]
[ 0.61044543  0.38955457]
[ 0.6104458  0.3895542]
[ 0.6104495  0.3895505]
[ 0.61046616  0.38953384]
[ 0.61047708  0.38952292]
[ 0.61048013  0.38951987]
[ 0.61048023  0.38951977]
[ 0.61049451  0.38950549]
[ 0.61049476  0.38950524]
[ 0.61049656  0.38950344]
[ 0.61050319  0.38949681]
[ 0.61050384  0.38949616]
[ 0.610506  0.389494]
[ 0.61050714  0.38949286]
[ 0.61051719  0.38948281]
[ 0.61051844  0.38948156]
[ 0.61052856  0.38947144]
[ 0.61053265  0.38946735]
[ 0.61053434  0.38946566]
[ 0.6105402  0.3894598]
[ 0.61054038  0.38945962]
[ 0.61054422  0.38945578]
[ 0.61055083  0.38944917]
[ 0.6105531  0.3894469]
[ 0.61057539  0.38942461]
[ 0.6105766  0.3894234]
[ 0.61058697  0.38941303]
[ 0.61058699  0.38941301]
[ 0.61059498  0.38940502]
[ 0.61059552  0.38940448]
[ 0.61060035  0.38939965]
[ 0.61060312  0.38939688]
[ 0.61063337  0.38936663]
[ 0.61063743  0.38936257]
[ 0.61064495  0.38935505]
[ 0.61065888  0.38934112]
[ 0.61067666  0.38932334]
[ 0.61067808  0.38932192]
[ 0.61068039  0.38931961]
[ 0.61068275  0.38931725]
[ 0.61069476  0.38930524]
[ 0.61071936  0.38928064]
[ 0.61073296  0.38926704]
[ 0.61073822  0.38926178]
[ 0.61074998  0.38925002]
[ 0.61075881  0.38924119]
[ 0.61076249  0.38923751]
[ 0.6107638  0.3892362]
[ 0.61076405  0.38923595]
[ 0.61077977  0.38922023]
[ 0.61078225  0.38921775]
[ 0.61078328  0.38921672]
[ 0.6107905  0.3892095]
[ 0.61080302  0.38919698]
[ 0.61081388  0.38918612]
[ 0.61083336  0.38916664]
[ 0.61084296  0.38915704]
[ 0.61084346  0.38915654]
[ 0.61085207  0.38914793]
[ 0.61086055  0.38913945]
[ 0.61086937  0.38913063]
[ 0.61087135  0.38912865]
[ 0.61087155  0.38912845]
[ 0.61087228  0.38912772]
[ 0.61087782  0.38912218]
[ 0.61088374  0.38911626]
[ 0.61088466  0.38911534]
[ 0.61088505  0.38911495]
[ 0.61090084  0.38909916]
[ 0.61090511  0.38909489]
[ 0.61090876  0.38909124]
[ 0.61091658  0.38908342]
[ 0.61092384  0.38907616]
[ 0.61094573  0.38905427]
[ 0.61095255  0.38904745]
[ 0.610953  0.389047]
[ 0.61095903  0.38904097]
[ 0.61097263  0.38902737]
[ 0.61099057  0.38900943]
[ 0.61099379  0.38900621]
[ 0.61100117  0.38899883]
[ 0.61100159  0.38899841]
[ 0.61100344  0.38899656]
[ 0.61100793  0.38899207]
[ 0.61101222  0.38898778]
[ 0.61101252  0.38898748]
[ 0.61102631  0.38897369]
[ 0.61103497  0.38896503]
[ 0.61104375  0.38895625]
[ 0.61104993  0.38895007]
[ 0.61106312  0.38893688]
[ 0.61106502  0.38893498]
[ 0.61106899  0.38893101]
[ 0.61107227  0.38892773]
[ 0.61107256  0.38892744]
[ 0.61108519  0.38891481]
[ 0.61110485  0.38889515]
[ 0.61110779  0.38889221]
[ 0.61111076  0.38888924]
[ 0.61111085  0.38888915]
[ 0.61113232  0.38886768]
[ 0.61113618  0.38886382]
[ 0.61114039  0.38885961]
[ 0.61114106  0.38885894]
[ 0.61114126  0.38885874]
[ 0.61114749  0.38885251]
[ 0.61115739  0.38884261]
[ 0.61116255  0.38883745]
[ 0.61116334  0.38883666]
[ 0.61116654  0.38883346]
[ 0.61118243  0.38881757]
[ 0.61118307  0.38881693]
[ 0.61118416  0.38881584]
[ 0.61118777  0.38881223]
[ 0.61119451  0.38880549]
[ 0.61119565  0.38880435]
[ 0.61119652  0.38880348]
[ 0.6112098  0.3887902]
[ 0.61121496  0.38878504]
[ 0.61121837  0.38878163]
[ 0.6112457  0.3887543]
[ 0.61125211  0.38874789]
[ 0.61125506  0.38874494]
[ 0.61125678  0.38874322]
[ 0.61125719  0.38874281]
[ 0.61125922  0.38874078]
[ 0.61126137  0.38873863]
[ 0.61127233  0.38872767]
[ 0.61128714  0.38871286]
[ 0.61128957  0.38871043]
